v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v99,v100,v101,v102,v103,v104,v105,v106,v107,v115,v116,v117,v118,v120,v121,v122,v123,v125,v126,v127,v128,v129,v130,Alder,alderinterval,recodetalder
3,3,3,3,3,2,3,4,3,3,1,3,2,1,3,5,2,3,1,1,1,1,2,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,4,7,7,7,7,7,7,6,8,7,1,1,1,1,7,7,1,1,7,7,1,2,4,3,3,8,8,10,2,1958,2,2,11,4,3,2,4,1,7,2,18,10,1,60,1,4,1,3,11,11,101,11,11,1001,1,1,5,6,2,2,1,1,1,1,2,2,44,4,3
2,5,5,3,1,5,3,5,3,3,1,2,2,1,8,5,1,1,1,1,4,1,5,2,4,1,3,2,4,2,2,1,2,10,3,3,3,3,3,4,6,2,2,4,2,3,4,4,4,2,2,2,1,1,1,2,2,7,1,1,1,7,1,4,2,3,4,7,88,9,2,1971,1,11,1,4,2,2,5,1,6,2,16,3,11,20,2,3,11,10001,3,6,2,11,4,50,2,1,6,3,5,2,1,8,1,8,2,13,31,3,2
1,2,5,5,5,5,1,5,1,5,1,2,2,1,2,8,1,8,5,5,8,1,5,2,5,1,3,5,5,5,3,5,5,0,15,5,4,4,11,2,5,11,1,11,11,11,11,11,11,1,101,11,11,1,11,11,11,11,3,3,2,1,1,5,5,2,1,10,9,10,1,1924,1,11,1,2,1,1,1,1,2,1,101,3,11,20,2,3,11,10001,7,7,15,1,1,37,1,1,3,7,4,2,1,7,2,101,4,5,78,7,5
11,11,11,11,11,11,1,5,2,3,1,3,2,1,3,5,4,2,1,1,1,1,5,1,2,1,3,2,4,8,2,2,1,10,2,3,8,7,4,4,5,2,4,3,4,2,3,4,4,3,2,1,1,2,11,11,11,11,11,11,11,11,1,3,3,2,2,7,3,10,2,1968,1,11,1,2,1,1,4,1,6,2,12,1,11,31,2,1,11,10001,4,1,1,11,3,37,1,1,5,5,5,2,1,8,1,8,3,7,34,3,2
1,5,5,5,5,1,1,5,1,1,1,2,1,1,1,5,2,2,1,1,1,8,5,1,5,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,5,1,7,7,7,7,7,7,5,8,4,2,1,7,7,1,7,7,7,7,7,1,1,2,1,1,10,10,10,2,1957,5,2,11,1,1,1,6,1,9,2,14,14,1,45,1,3,11,10001,11,11,101,11,11,1001,2,6,8,5,1,3,2,101,1,8,3,3,45,4,3
1,5,5,4,3,3,1,5,3,4,1,2,2,1,8,5,3,3,1,2,3,2,5,3,3,1,3,5,2,3,5,5,5,0,14,5,5,4,1,1,5,11,11,7,7,7,7,7,7,4,8,4,2,1,1,1,1,1,1,2,2,1,1,2,3,5,2,8,88,9,1,1928,1,11,1,2,1,1,1,1,1,11,7,15,1,888,2,4,2,10001,1,1,13,2,11,1001,3,1,7,6,4,2,2,101,1,8,2,4,74,7,5
2,5,5,2,1,2,1,2,2,2,1,3,2,1,5,5,4,1,1,2,2,1,5,1,1,1,3,4,1,3,1,5,1,8,12,3,4,4,3,3,3,2,2,4,4,3,3,4,4,2,3,2,1,1,7,7,7,7,7,7,7,7,1,2,2,2,3,4,4,10,1,1963,5,1,11,3,1,2,5,1,7,2,17,1,11,37,2,3,11,10001,4,3,10,1,3,37,1,6,7,6,4,2,1,11,2,101,5,6,39,3,2
4,2,2,4,2,1,4,4,2,2,1,2,2,1,5,5,5,2,1,1,4,1,5,1,4,1,5,1,3,1,1,1,1,20,1,1,2,1,1,3,6,2,1,7,7,7,7,7,7,4,8,2,2,1,1,2,1,1,1,1,1,1,1,4,5,5,5,10,10,10,2,1951,1,11,1,2,1,1,3,1,2,2,10,14,1,37,2,3,11,10001,1,1,1,11,3,37,1,1,7,4,3,3,1,1,2,101,1,6,51,5,4
1,5,5,5,1,1,1,5,1,3,1,2,2,2,5,5,5,1,1,1,1,1,5,1,1,1,3,5,1,3,3,3,4,5,10,4,2,4,3,4,5,11,11,7,7,7,7,7,7,2,8,2,2,1,1,1,1,1,1,2,7,7,1,4,5,5,8,8,8,10,1,1967,5,1,11,4,1,1,4,1,4,2,13,10,1,45,1,3,11,10001,4,4,1,11,3,30,1,1,5,5,5,2,1,1,1,1,7,9,35,3,2
2,5,5,3,4,2,2,5,2,2,1,2,2,1,5,5,5,4,2,2,2,1,4,1,2,1,3,3,5,2,3,2,2,10,8,3,3,3,3,4,6,3,3,2,5,2,3,4,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,4,4,4,3,8,5,9,2,1954,1,11,1,2,1,1,4,1,7,2,101,1,11,37,2,3,11,10001,3,8,1,11,3,50,1,1,5,4,4,2,1,8,1,8,5,10,48,4,3
3,4,4,3,2,3,1,5,2,2,1,2,1,1,3,4,3,2,1,1,2,1,4,1,2,1,4,1,11,8,1,1,2,8,2,2,2,7,4,4,6,3,2,4,4,3,3,4,4,3,3,3,1,2,11,11,11,11,11,11,11,11,1,3,3,4,2,5,5,6,2,1984,5,1,11,2,1,1,7,1,7,3,11,9,11,37,2,1,11,10001,3,7,1,11,3,37,3,1,5,6,1,4,3,101,1,10,1,6,18,1,1
2,4,4,4,3,3,3,4,3,3,1,2,2,1,3,5,3,3,1,1,4,1,5,2,2,1,3,3,2,8,3,2,2,5,5,3,4,7,4,4,2,5,1,3,1,4,4,4,4,2,2,2,1,2,11,11,11,11,11,11,11,11,1,1,5,8,1,8,8,9,1,1979,5,1,11,2,1,1,6,1,9,2,13,1,11,40,1,1,11,10001,6,1,12,1,3,37,2,1,7,4,1,4,1,8,1,8,4,5,23,2,1
2,2,2,1,1,2,2,1,1,2,2,3,2,2,1,5,1,2,2,2,2,1,5,2,2,1,3,5,2,11,3,5,4,3,14,3,3,11,3,4,3,5,1,7,7,7,7,7,7,2,8,2,2,1,1,1,1,1,2,3,2,2,2,4,2,5,1,10,10,10,1,1932,1,11,1,2,11,11,1,1,11,1,7,15,1,48,2,1,11,10001,1,1,15,1,1,35,1,1,5,5,1,4,1,1,1,1,3,4,70,7,5
1,5,5,5,4,5,3,5,2,2,1,1,1,1,2,3,2,2,1,1,2,2,3,1,1,1,3,1,4,3,2,1,1,15,2,1,2,3,4,4,5,1,2,2,2,3,4,4,4,3,2,2,1,1,1,1,1,7,1,1,1,7,1,3,1,3,8,9,8,9,2,1961,1,11,1,4,3,1,5,1,7,2,17,1,11,48,1,2,11,10001,5,7,1,11,3,48,1,1,5,4,3,4,1,8,2,101,7,12,41,4,3
1,5,5,4,4,2,2,5,2,2,1,2,8,1,5,5,2,1,1,1,1,2,5,2,5,1,5,2,4,2,2,2,3,5,3,3,3,1,4,4,6,2,4,4,2,4,4,4,4,2,4,2,2,1,1,2,2,7,1,1,1,7,1,2,4,4,8,9,88,10,1,1957,3,1,11,4,2,1,7,1,3,1,101,1,11,37,2,3,11,10001,7,3,1,11,3,50,1,1,5,3,3,4,1,2,2,101,4,9,45,4,3
2,1,2,2,2,1,1,4,2,1,1,3,2,2,3,5,1,1,3,4,4,1,1,5,5,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,2,5,7,7,7,7,7,7,5,8,2,2,1,1,1,1,1,1,3,3,3,1,1,1,5,8,8,8,10,1,1922,1,11,2,1,1,1,1,1,1,1,7,15,1,40,2,3,11,10001,1,1,15,1,3,40,2,1,4,6,3,8,1,1,1,1,2,4,80,8,5
4,3,3,3,4,2,2,4,2,2,1,3,2,1,4,4,3,2,1,1,2,1,5,4,5,1,5,2,2,2,1,1,1,25,1,1,2,3,4,2,5,1,4,4,3,1,2,3,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,4,2,4,2,10,5,10,2,1961,1,11,1,3,1,1,3,1,11,1,10,1,11,44,2,3,11,10001,11,6,2,11,4,50,1,1,7,6,5,2,1,6,2,101,4,8,41,4,3
2,3,11,5,5,1,3,5,2,2,1,2,1,1,3,5,3,2,1,1,2,1,3,2,4,1,3,1,4,2,1,2,2,10,2,2,2,3,3,3,5,2,3,3,4,2,3,4,4,2,2,2,1,1,1,1,11,1,1,1,1,1,1,2,3,3,3,9,101,101,2,1951,11,11,11,101,1,1,4,1,5,2,13,1,11,37,2,1,11,10001,1,2,1,11,3,37,1,1,7,3,2,8,1,6,2,101,3,7,51,5,4
2,2,4,2,2,2,2,1,3,4,1,3,2,1,2,5,1,5,1,1,1,1,5,1,4,1,3,5,3,4,3,5,4,5,20,3,4,4,4,4,1,4,2,4,1,4,4,4,4,2,2,2,2,1,1,1,1,1,3,3,3,3,2,2,5,5,3,3,1,8,1,1937,1,11,1,2,1,1,4,1,5,2,12,4,11,60,1,4,1,6,5,7,16,1,1,38,3,1,5,2,5,4,1,8,2,101,9,11,65,6,5
1,5,5,5,5,2,2,5,3,3,1,2,1,1,8,5,1,1,1,1,8,1,5,1,1,1,4,1,5,1,1,1,1,4,0,3,5,3,4,1,4,8,8,7,7,1,1,4,4,1,8,1,2,1,1,1,1,1,1,1,1,1,1,2,5,1,2,10,0,10,2,1955,1,11,1,2,1,1,7,1,6,3,13,12,1,43,1,1,11,10001,7,7,1,11,1,43,1,1,5,6,4,11,1,8,1,8,5,8,47,4,3
1,8,5,5,5,2,1,3,3,3,1,3,1,1,5,5,5,4,1,1,4,1,5,1,1,1,2,3,5,1,3,3,5,88,88,4,5,7,1,4,6,1,1,7,7,7,7,7,7,1,8,2,1,2,11,11,11,11,11,11,11,11,1,2,1,5,8,10,5,10,2,1954,5,1,11,2,1,1,4,1,1,1,10,10,1,30,2,3,11,10001,4,4,1,11,3,40,3,1,7,10,3,8,2,101,2,101,1,88,48,4,3
1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,4,1,5,1,1,1,1,5,1,1,1,3,5,3,3,4,5,5,0,42,5,5,4,4,4,8,11,1,7,7,7,7,7,7,1,8,1,2,1,1,1,1,1,2,3,2,2,1,5,3,5,8,5,0,10,1,1923,1,11,1,2,1,1,1,1,9,2,8,13,1,888,1,4,1,8,1,1,13,2,11,1001,1,1,88,10,3,8,1,8,1,8,2,3,79,7,5
3,3,2,4,4,1,2,4,3,3,1,3,2,1,8,5,1,2,2,2,1,3,3,3,3,1,3,4,2,5,4,4,4,7,14,3,2,3,3,4,3,5,2,5,2,3,4,4,3,3,2,3,2,1,1,1,1,1,1,2,3,2,1,2,4,5,2,8,7,7,1,1945,1,11,1,2,1,1,4,1,6,2,16,1,11,37,2,2,11,10001,1,4,1,11,1,37,1,1,5,5,3,3,1,7,2,101,5,7,57,5,4
2,5,5,5,5,1,1,5,3,3,1,3,2,1,5,5,3,1,1,1,1,1,5,1,3,1,4,4,4,3,3,3,3,10,10,4,5,1,4,4,5,2,5,5,5,1,2,4,4,1,5,1,2,1,1,1,1,1,1,1,1,1,1,2,5,5,5,10,10,10,2,1961,5,1,11,3,2,1,2,1,2,2,9,1,11,40,2,3,11,10001,3,4,1,11,3,37,1,1,5,101,5,2,2,101,2,101,3,7,41,4,3
1,5,4,4,5,1,1,5,1,1,1,2,2,1,2,5,1,4,1,1,4,1,5,1,1,1,4,1,5,2,2,1,1,15,10,3,4,4,4,4,6,5,1,5,1,4,4,4,4,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,5,1,2,8,8,9,2,1953,1,11,1,2,1,1,3,1,5,2,12,3,11,29,2,1,11,10001,3,4,1,11,3,60,1,1,4,5,3,2,1,1,1,1,4,10,49,4,3
3,5,5,3,1,5,3,5,3,3,1,3,2,1,5,5,1,1,1,1,1,1,5,2,3,1,2,4,1,3,5,5,5,1,7,3,2,4,4,4,2,5,1,5,1,4,4,4,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,4,1,5,5,8,8,10,1,1969,1,11,1,4,3,1,4,1,4,2,11,1,11,37,2,3,11,10001,6,4,1,11,3,37,1,1,6,5,3,2,1,8,2,101,6,8,33,3,2
2,3,2,1,3,2,1,1,2,2,2,2,2,2,1,3,1,1,2,1,1,1,1,1,3,1,3,5,1,4,4,4,4,5,20,4,5,3,3,1,4,5,1,7,7,7,7,7,7,2,8,1,2,1,1,1,1,1,3,3,2,2,1,11,1,4,1,6,6,101,1,1922,11,11,11,101,11,11,1,1,5,11,7,15,1,45,11,11,11,10001,1,11,15,2,11,1001,2,1,5,5,3,4,1,8,1,8,2,5,80,8,5
3,1,2,5,3,1,1,5,5,5,1,3,2,1,1,5,1,4,1,1,1,1,1,1,4,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,1,7,7,7,7,7,7,2,8,2,8,1,1,1,1,1,2,2,2,1,1,1,1,4,3,10,4,10,1,10001,2,2,11,1,1,1,1,1,1,1,101,15,1,37,1,4,1,3,11,11,101,11,11,1001,2,1,6,5,3,4,1,6,2,101,2,2,,11,6
2,5,5,4,4,5,2,5,3,3,1,1,1,1,8,5,2,2,1,1,1,2,5,1,1,1,3,3,2,4,4,4,4,1,7,4,4,4,3,2,4,3,4,3,4,1,3,4,4,3,3,2,1,1,1,1,1,7,1,1,1,7,1,3,3,5,4,7,6,8,1,1964,1,11,1,4,2,1,7,1,9,2,11,1,11,37,1,3,11,10001,6,8,1,11,3,40,1,1,6,4,1,4,1,8,8,101,5,9,38,3,2
5,2,2,5,1,1,4,8,1,1,1,2,2,1,5,5,4,4,4,5,2,8,5,2,4,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,1,4,2,1,2,4,4,2,2,3,2,1,1,1,1,1,7,7,7,7,1,2,2,5,2,9,8,7,2,1946,3,2,11,1,1,1,5,1,7,2,17,1,11,30,2,1,11,10001,11,11,101,11,11,1001,1,1,5,4,3,2,1,101,2,101,5,5,56,5,4
2,4,5,3,2,1,2,4,3,2,1,8,8,1,4,5,2,2,1,1,2,2,5,2,2,1,3,1,4,3,2,1,3,14,6,3,4,3,3,4,5,2,3,2,3,3,3,4,3,2,3,3,2,1,1,7,1,7,1,1,1,7,1,3,3,4,3,7,88,8,2,1971,5,1,11,3,2,1,7,1,9,2,13,1,11,37,2,3,11,10001,4,5,1,11,3,35,1,1,6,5,4,2,1,9,2,101,101,4,31,3,2
2,2,2,4,2,1,3,2,2,1,1,3,2,2,2,8,1,1,1,1,3,1,3,1,4,1,2,5,3,3,3,4,5,2,35,4,5,2,3,4,5,1,3,7,7,7,7,7,7,4,8,4,2,1,1,1,1,1,1,3,3,2,2,3,4,5,3,10,5,10,1,1929,1,11,1,2,1,1,1,1,5,2,101,15,1,888,2,4,2,10001,1,5,15,1,3,888,2,1,7,7,3,2,1,6,1,6,1,3,73,7,5
1,2,5,2,2,1,4,5,4,4,1,2,2,2,5,5,4,1,1,1,1,1,5,2,4,1,3,1,5,3,3,2,2,16,5,3,3,1,1,4,6,1,4,4,5,1,3,4,4,1,6,1,1,1,1,2,2,7,1,1,1,1,1,4,4,1,5,10,8,10,2,1964,1,11,1,4,3,1,3,1,7,2,16,1,11,37,1,1,11,10001,6,7,1,11,3,50,1,1,6,4,3,3,1,1,2,101,5,13,38,3,2
1,5,5,4,3,5,4,5,3,3,1,2,1,1,3,5,2,2,1,2,2,1,5,1,5,1,3,1,4,3,1,2,3,7,2,3,4,3,3,4,5,1,4,2,4,2,2,4,3,4,3,4,2,1,1,1,1,7,1,1,1,7,1,1,3,4,2,8,6,8,2,1968,1,11,1,4,3,1,5,1,7,2,17,1,11,37,2,1,11,10001,1,1,1,11,2,37,1,1,8,3,5,2,1,5,2,101,5,8,34,3,2
2,2,2,2,4,4,1,5,4,2,2,2,2,2,5,5,4,4,1,1,1,1,5,1,2,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,2,4,2,4,1,2,4,4,5,2,4,1,2,11,11,11,11,11,11,11,11,2,4,4,2,2,6,5,8,1,1976,3,2,11,1,1,1,4,1,4,2,14,1,11,50,2,3,11,10001,11,11,101,11,11,1001,1,6,8,5,5,3,2,101,2,101,8,8,26,2,2
5,1,1,3,2,2,3,1,1,1,1,3,2,1,3,5,1,5,1,1,1,2,2,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,2,7,7,7,7,7,7,2,8,3,2,1,1,1,1,1,1,3,2,1,1,1,1,5,1,10,10,10,1,1935,3,2,11,1,1,1,4,1,9,2,10,15,1,60,1,3,11,10001,11,11,101,11,11,1001,2,1,5,4,3,2,2,101,1,6,2,2,67,6,5
2,2,4,5,3,1,1,4,2,2,1,2,2,1,2,5,4,2,1,1,2,1,5,1,1,1,3,1,4,3,3,1,3,5,2,2,4,3,3,3,5,1,4,5,1,2,3,4,3,3,3,3,1,1,1,1,7,7,1,1,7,7,1,3,1,4,5,9,9,9,2,1975,1,11,1,4,1,3,5,1,1,3,13,9,11,37,2,3,11,10001,3,1,1,11,1,37,1,1,6,6,4,2,1,1,2,101,3,6,27,2,2
2,3,2,2,4,3,2,4,2,2,1,2,2,1,5,5,2,4,1,1,2,2,5,1,3,1,2,2,4,8,2,2,2,10,4,2,8,7,4,4,5,2,4,2,5,2,3,4,4,3,3,2,1,2,11,11,11,11,11,11,11,11,1,3,3,3,3,9,6,8,2,1977,5,1,11,2,1,1,5,1,7,2,17,1,11,37,2,1,11,10001,5,7,1,11,1,45,1,1,5,5,4,2,1,8,2,101,4,8,25,2,2
2,11,5,8,8,1,1,5,1,1,1,3,2,1,5,5,1,5,1,1,1,1,5,1,1,1,3,1,4,3,3,3,3,101,101,3,5,4,4,4,4,11,1,7,7,7,7,7,7,1,8,1,2,1,1,3,3,2,1,1,1,1,1,5,5,5,1,10,10,10,2,1928,11,1,11,2,1,1,1,1,1,1,101,16,2,1001,11,11,11,10001,2,1,15,1,3,1001,2,1,5,101,3,2,1,6,2,101,1,3,74,7,5
2,4,5,4,1,1,3,1,3,3,8,2,2,8,1,5,1,2,5,5,2,1,3,1,3,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,11,11,7,7,7,7,7,7,1,8,1,2,1,3,3,3,3,1,1,1,1,8,3,3,3,3,10,10,10,2,10001,2,2,11,1,1,1,3,1,4,2,12,15,1,40,2,3,11,10001,11,11,101,11,11,1001,3,1,5,5,3,8,1,3,1,3,88,88,,11,6
2,4,5,5,4,1,2,5,4,2,1,2,2,1,2,5,1,2,1,1,2,1,4,1,2,1,3,4,1,3,3,3,4,10,10,3,3,4,4,4,4,4,2,2,4,1,3,4,4,2,2,1,1,1,1,1,7,7,3,1,7,7,1,1,5,5,5,9,6,10,1,1965,1,11,1,4,2,2,5,1,5,2,17,1,11,40,1,3,11,10001,5,8,1,11,1,37,1,1,6,3,3,4,1,8,1,8,6,10,37,3,2
2,2,1,1,1,5,3,3,3,3,1,2,2,1,3,4,1,3,1,1,1,1,5,1,3,1,3,1,4,1,3,1,1,28,7,3,4,3,4,4,5,3,2,7,7,7,7,7,7,3,8,2,2,1,1,3,2,2,1,1,1,1,1,3,4,5,4,88,101,101,2,1939,11,11,11,101,11,11,1,1,2,2,7,13,1,25,2,3,11,10001,4,9,13,1,11,37,1,1,6,5,3,4,1,8,1,8,2,5,63,6,5
4,2,1,5,2,1,1,4,3,3,1,2,2,1,5,5,4,2,1,1,1,1,5,1,1,1,5,1,5,1,1,1,1,20,0,1,3,1,1,4,2,11,11,7,7,11,11,11,11,5,8,2,2,1,1,3,3,1,1,1,1,1,1,2,1,5,2,8,5,10,2,1939,1,11,1,2,1,1,1,1,2,2,8,13,1,37,11,1,11,10001,1,4,13,1,3,37,1,1,7,3,4,3,1,1,2,101,3,6,63,6,5
1,5,4,3,4,5,1,5,1,1,1,2,2,1,5,5,4,2,1,4,2,1,5,1,2,1,3,2,4,3,2,2,2,15,2,1,2,4,1,4,5,1,4,4,3,2,2,3,3,3,2,2,1,1,1,1,7,7,1,1,7,7,2,2,2,4,2,10,9,8,2,1974,5,1,11,3,1,2,7,1,7,2,17,1,11,37,2,1,11,10001,6,6,1,11,3,40,1,1,7,6,5,4,1,1,2,101,4,8,28,2,2
1,4,5,5,4,1,1,5,2,2,1,2,1,1,5,5,2,1,1,1,1,1,1,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,2,4,1,2,3,2,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,8,9,5,10,2,1947,3,2,11,1,1,1,1,1,4,2,10,1,11,37,1,3,11,10001,11,11,101,11,11,1001,1,1,5,6,4,2,1,8,1,8,4,4,55,5,4
1,5,5,8,1,2,3,3,3,3,1,2,2,8,5,5,1,4,1,1,2,1,3,1,3,1,3,2,4,2,2,2,3,101,101,2,8,4,4,4,5,3,2,2,3,4,3,4,4,3,3,2,1,1,1,2,2,7,1,1,1,7,1,3,2,4,3,7,6,9,2,1961,1,11,1,4,3,1,7,1,3,2,13,1,11,30,2,3,11,10001,2,5,1,11,3,37,1,1,5,101,5,8,1,88,8,101,4,7,41,4,3
1,4,5,5,2,4,2,5,2,2,1,2,2,1,5,5,5,2,1,1,1,2,5,2,2,1,4,2,3,2,2,2,5,101,101,3,4,7,3,3,3,1,11,7,7,7,7,7,7,3,8,3,1,2,11,11,11,11,11,11,11,11,1,1,4,5,5,8,4,9,2,1950,11,1,11,2,1,1,3,1,7,2,6,14,1,29,2,1,11,10001,3,2,13,1,11,37,1,6,8,5,4,2,1,1,1,1,4,6,52,5,4
2,4,8,1,2,1,1,2,8,2,1,2,2,1,5,5,1,5,1,1,1,1,2,5,5,1,3,5,6,5,5,5,5,0,50,4,4,4,4,4,3,5,2,7,7,2,4,3,4,3,8,2,2,1,1,1,1,1,1,1,1,1,1,4,3,5,1,10,88,9,1,1940,11,1,11,2,1,1,1,1,11,1,101,13,1,37,2,4,2,10001,1,1,13,1,4,1001,1,1,6,5,5,11,1,8,1,8,5,6,62,6,5
2,2,2,1,3,1,1,4,1,3,1,2,2,1,1,5,1,4,1,1,1,1,4,1,1,1,3,1,5,2,1,2,1,15,2,2,2,4,1,4,4,2,2,7,7,7,7,7,7,2,8,2,2,1,1,2,1,1,1,1,1,1,1,2,4,4,3,8,3,10,2,1947,1,11,1,3,1,1,1,1,4,2,11,10,1,32,11,4,1,2,1,4,10,1,4,50,1,1,7,5,3,2,1,8,1,8,2,6,55,5,4
4,4,2,4,4,3,5,4,5,4,1,2,2,1,3,5,1,4,1,1,2,1,3,2,1,1,3,3,1,3,3,3,2,10,10,2,8,4,3,1,3,3,2,3,3,3,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,7,3,9,1,1961,5,1,11,4,1,1,2,1,1,1,8,1,11,50,2,3,11,10001,4,1,3,11,1,20,1,1,8,5,4,2,1,6,2,101,9,10,41,4,3
1,5,5,5,3,1,1,5,2,2,1,1,1,1,3,5,5,4,1,1,1,1,1,5,1,1,3,1,4,3,4,3,3,15,15,3,4,4,3,3,3,1,1,2,2,2,3,4,4,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,5,3,8,8,10,10,2,1951,1,11,1,3,2,1,5,1,7,2,16,1,11,37,2,1,11,10001,1,6,1,11,3,37,1,1,5,4,5,2,1,1,2,101,5,8,51,5,4
1,5,5,5,3,1,1,5,2,2,1,2,2,1,5,5,4,1,1,2,1,1,3,1,1,1,3,1,5,3,1,1,1,10,0,3,5,4,2,2,5,3,3,3,3,4,4,4,4,3,3,3,2,1,1,2,1,1,1,1,1,1,8,3,3,3,3,5,0,88,2,1954,1,11,1,4,2,1,3,1,9,2,9,1,11,37,2,3,11,10001,3,2,1,11,3,60,1,1,6,6,3,2,1,8,2,101,2,5,48,4,3
4,4,4,4,3,4,4,5,2,2,1,2,2,1,5,5,1,2,1,1,4,1,4,2,2,1,4,4,1,3,5,4,4,7,14,4,2,4,4,4,3,4,1,5,1,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,2,10,8,10,1,1967,5,1,11,4,1,3,4,1,4,2,16,2,11,60,1,4,1,1,6,4,1,11,3,40,1,1,6,4,5,2,1,3,2,101,8,10,35,3,2
2,2,2,2,2,1,2,4,2,2,1,2,2,1,2,5,1,4,1,2,2,1,5,5,5,1,3,5,1,3,4,4,5,0,5,5,5,4,4,4,4,4,1,7,7,7,7,7,7,2,8,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,2,5,4,10,1,1939,1,11,1,2,1,1,4,1,7,1,13,15,2,1001,11,11,11,10001,5,7,15,2,11,1001,1,1,7,4,3,3,1,6,1,6,4,7,63,6,5
4,4,2,8,8,1,1,5,1,1,1,3,2,1,5,5,2,1,1,1,1,1,8,1,5,1,3,3,2,8,4,3,3,7,7,3,8,7,4,4,4,3,3,2,5,2,3,4,4,1,5,1,1,2,11,11,11,11,11,11,11,11,1,2,5,2,5,10,4,10,1,1976,11,1,11,2,1,1,3,1,1,1,101,1,11,37,2,3,11,10001,4,1,1,11,3,45,1,1,7,6,3,4,1,1,1,1,5,8,26,2,2
1,5,5,4,2,1,1,5,1,1,1,1,1,1,5,5,5,1,1,1,1,1,5,1,1,1,4,3,3,8,3,1,5,5,4,3,3,7,4,4,5,4,1,5,5,2,4,4,4,2,2,2,2,2,11,11,11,11,11,11,11,11,1,4,2,5,8,5,0,8,2,1976,5,1,11,2,1,1,4,1,1,1,10,1,11,37,2,3,11,10001,2,2,1,11,3,37,1,1,7,6,3,3,1,101,2,101,101,101,26,2,2
4,1,2,1,1,1,1,2,8,8,1,3,2,2,5,5,1,1,1,2,1,1,5,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,5,5,1,4,4,4,4,2,1,1,2,1,1,1,1,1,3,3,3,3,1,4,1,5,8,10,2,10,1,1947,3,2,11,1,1,1,1,1,2,1,7,1,11,60,1,4,1,1,11,11,101,11,11,1001,1,1,7,7,4,2,1,9,2,101,1,1,55,5,4
2,4,4,5,2,1,1,5,2,1,1,2,1,1,8,8,1,2,1,1,4,1,1,1,4,1,3,1,3,2,3,1,2,24,4,3,4,1,3,4,4,5,1,5,2,3,4,4,4,3,3,3,2,1,2,2,2,2,1,1,1,1,1,2,2,5,2,9,5,10,2,1937,1,11,1,2,1,1,1,1,7,2,11,5,11,888,1,3,11,10001,1,8,15,1,4,50,1,1,5,5,5,11,1,8,1,8,1,3,65,6,5
1,4,4,3,5,1,4,5,2,3,1,2,2,1,5,5,5,4,1,1,2,1,4,1,1,1,3,1,5,3,1,2,2,15,6,2,1,4,3,4,5,1,4,1,4,2,2,3,4,2,2,2,1,1,1,1,7,7,1,1,1,1,1,2,2,5,5,7,5,10,2,1969,5,1,11,4,2,2,6,1,4,2,14,1,11,37,2,3,11,10001,4,4,1,11,3,37,1,5,6,5,5,2,1,9,2,101,101,101,33,3,2
1,5,5,4,2,1,1,5,3,3,1,1,1,1,5,5,4,2,1,1,2,8,5,1,1,2,11,11,11,11,11,11,11,101,101,11,11,11,11,11,11,1,1,1,5,2,2,4,4,4,2,2,1,2,11,11,11,11,11,11,11,11,1,1,5,1,1,7,7,10,1,1980,5,2,11,3,1,1,4,1,4,2,14,1,11,49,1,3,11,10001,11,11,101,11,11,1001,3,1,6,3,3,3,1,8,2,101,6,13,22,2,1
